Cell ID,Plate name,Brain area,Sample name,Reverse transcription date,Reverse transcription thermal block,TSO freeze thaw cycles,Pre PCR delay days,cDNA ampure beads purification date,cDNA concentration measurement date,Library prep date,Library PCR thermal block,Index kit used,Pool name,Type
X18G7_S151,18,Hippocampus,1H,17.10.2016-2,2,0,0,25.10.2016,9.11.2016,23.11.2016,2,B,G,AST1
X18G9_S167,18,Hippocampus,1H,17.10.2016-2,2,0,0,25.10.2016,9.11.2016,23.11.2016,2,B,G,AST4
X18H10_S176,18,Hippocampus,1H,17.10.2016-2,2,0,0,25.10.2016,9.11.2016,23.11.2016,2,B,G,AST1
X18H11_S184,18,Hippocampus,1H,17.10.2016-2,2,0,0,25.10.2016,9.11.2016,23.11.2016,2,B,G,Mural
X18H2_S112,18,Hippocampus,1H,17.10.2016-2,2,0,0,25.10.2016,9.11.2016,23.11.2016,2,B,G,AST1
X18H4_S128,18,Hippocampus,1H,17.10.2016-2,2,0,0,25.10.2016,9.11.2016,23.11.2016,2,B,G,AST2
X18H8_S160,18,Hippocampus,1H,17.10.2016-2,2,0,0,25.10.2016,9.11.2016,23.11.2016,2,B,G,AST1
X18H9_S168,18,Hippocampus,1H,17.10.2016-2,2,0,0,25.10.2016,9.11.2016,23.11.2016,2,B,G,AST1
X25A11_S273,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25A1_S193,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25A2_S201,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25A3_S209,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25A4_S217,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25A5_S225,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST1
X25A6_S233,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25A7_S241,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25A8_S249,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25A9_S257,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25B10_S266,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25B11_S274,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25B1_S194,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25B2_S202,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST1
X25B3_S210,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25B4_S218,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,Oligodendrocytic
X25B5_S226,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25B6_S234,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25B8_S250,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25B9_S258,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25C10_S267,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25C12_S283,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25C1_S195,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25C3_S211,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25C4_S219,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST5
X25C5_S227,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25C6_S235,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25C7_S243,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25C8_S251,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25C9_S259,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25D10_S268,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25D11_S276,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25D12_S284,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST1
X25D1_S196,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25D2_S204,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25D4_S220,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25D5_S228,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25D6_S236,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25D7_S244,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST1
X25D8_S252,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25E10_S269,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25E11_S277,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25E12_S285,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25E1_S197,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25E2_S205,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST1
X25E3_S213,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST1
X25E5_S229,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25E6_S237,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST1
X25E7_S245,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25E8_S253,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25E9_S261,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25F10_S270,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST1
X25F11_S278,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25F1_S198,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25F2_S206,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST1
X25F3_S214,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST1
X25F4_S222,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25F5_S230,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25F7_S246,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,Mural
X25F8_S254,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST5
X25F9_S262,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25G10_S271,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25G11_S279,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST5
X25G1_S199,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST5
X25G2_S207,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25G3_S215,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25G4_S223,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25G5_S231,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25G6_S239,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25G7_S247,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25G8_S255,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25G9_S263,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25H10_S272,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25H11_S280,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,Mural
X25H1_S200,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25H2_S208,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25H3_S216,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25H4_S224,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25H5_S232,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25H6_S240,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X25H7_S248,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25H8_S256,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST2
X25H9_S264,25,Cortex,1C,18.10.2016,1,1,0,21.10.2016,8.11.2016,23.11.2016-3,1,C,D,AST3
X28A11_S177,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Endothelial
X28A12_S185,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28A1_S97,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28A3_S113,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST3
X28A4_S121,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28A5_S129,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST4
X28A7_S145,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST3
X28A8_S153,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST4
X28B10_S170,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28B11_S178,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28B12_S186,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Mural
X28B1_S98,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28B2_S106,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28B3_S114,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28B4_S122,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28B5_S130,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28B7_S146,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28B8_S154,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28B9_S162,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28C10_S171,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28C11_S179,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28C1_S99,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST3
X28C3_S115,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28C5_S131,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28C6_S139,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Mural
X28C7_S147,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28C8_S155,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28C9_S163,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Mural
X28D10_S172,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Mural
X28D11_S180,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28D12_S188,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28D1_S100,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST2
X28D2_S108,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Mural
X28D3_S116,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Mural
X28D4_S124,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST2
X28D5_S132,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Oligodendrocytic
X28D6_S140,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST5
X28D8_S156,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Mural
X28D9_S164,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Microglial
X28E11_S181,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28E1_S101,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28E2_S109,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28E3_S117,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28E6_S141,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28E7_S149,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28E8_S157,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28E9_S165,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28F10_S174,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28F1_S102,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28F2_S110,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28F4_S126,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28F5_S134,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,Mural
X28F6_S142,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28F7_S150,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST3
X28F9_S166,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST2
X28G10_S175,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST4
X28G11_S183,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST3
X28G6_S143,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28G7_S151,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28G8_S159,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28G9_S167,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28H11_S184,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28H5_S136,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST4
X28H6_S144,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST3
X28H7_S152,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST5
X28H8_S160,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X28H9_S168,28,Hippocampus,1H,14.10.2016,3,0,0,20.10.2016,16.11.2016,25.11.2016-2,2,D,F,AST1
X38A10_S73,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,Neuronal
X38A11_S81,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38A12_S89,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38A1_S1,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38A4_S25,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38A5_S33,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38A6_S41,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38A8_S57,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38B11_S82,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38B12_S90,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST4
X38B3_S18,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST3
X38B5_S34,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,Mural
X38B6_S42,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST3
X38B8_S58,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST3
X38C10_S75,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST3
X38C11_S83,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38C12_S91,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38C1_S3,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38C2_S11,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST3
X38C3_S19,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,Mural
X38C4_S27,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38C6_S43,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,Mural
X38C7_S51,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38D10_S76,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38D11_S84,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST3
X38D1_S4,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST3
X38D2_S12,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38D4_S28,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38D5_S36,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST4
X38D6_S44,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38D8_S60,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38D9_S68,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,Mural
X38E10_S77,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38E11_S85,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38E1_S5,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST3
X38E3_S21,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST3
X38E4_S29,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST3
X38E6_S45,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,Mural
X38E7_S53,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38E8_S61,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38F10_S78,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,Mural
X38F11_S86,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38F2_S14,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,Mural
X38F4_S30,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38F5_S38,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38F9_S70,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38G10_S79,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38G11_S87,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38G2_S15,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38G3_S23,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38G4_S31,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,Neuronal
X38G5_S39,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38G7_S55,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
X38G8_S63,38,Hippocampus,1H,13.10.2016,2,1,0,19.10.2016,16.11.2016,24.11.2016-2,1,C,B,AST1
